grade,emp_length,home_ownership,income,state,debt to income,earliest credit,
C,< 1 year,MORTGAGE,150000,NC,10.27,1997,
C,9 years,MORTGAGE,60000,AZ,29.56,2001,
C,2 years,RENT,100000,CT,15.45,1988,
C,10+ years,RENT,80000,OR,14.61,2005,
C,10+ years,MORTGAGE,30000,TX,31.83,1991,
C,< 1 year,MORTGAGE,60000,NC,32.78,2001,
C,10+ years,MORTGAGE,80000,FL,14.54,2006,
C,2 years,RENT,40000,NH,14.5,2007,
C,2 years,MORTGAGE,150000,SC,1.87,2002,
C,2 years,RENT,40000,DC,12.89,1993,
C,10+ years,MORTGAGE,80000,MA,8.64,1989,
C,n/a,RENT,40000,CA,22.27,1993,
C,3 years,RENT,40000,WA,15.68,2011,
C,9 years,MORTGAGE,40000,RI,11.79,2003,
C,10+ years,MORTGAGE,30000,TX,28.37,2004,
C,10+ years,MORTGAGE,150000,MD,31.42,1987,
C,4 years,RENT,80000,VA,7.05,2002,
C,10+ years,MORTGAGE,60000,TN,41.47,1988,
C,n/a,MORTGAGE,15000,MT,15.97,2000,
C,10+ years,MORTGAGE,60000,GA,16.75,1996,
C,7 years,OWN,60000,FL,19.59,2006,
C,1 year,RENT,60000,CA,29.45,2004,
C,4 years,OWN,40000,TX,8.67,1999,
C,8 years,RENT,60000,CA,19.66,1996,
C,n/a,MORTGAGE,60000,TX,9.71,1984,
C,3 years,RENT,30000,IN,13.14,2000,
C,10+ years,OWN,60000,CO,13.03,1986,
C,1 year,RENT,30000,TX,26.29,2012,
C,< 1 year,MORTGAGE,30000,NJ,20.1,2009,
C,10+ years,MORTGAGE,100000,NY,36.75,1986,
C,10+ years,RENT,125000,NJ,15.37,1998,
C,8 years,MORTGAGE,40000,ME,41.41,1995,
C,5 years,RENT,30000,NC,18.18,2005,
C,2 years,MORTGAGE,125000,NC,28.86,1999,
C,10+ years,MORTGAGE,40000,MN,27.87,2000,
C,3 years,RENT,150000,AZ,6.02,1999,
C,9 years,MORTGAGE,40000,AZ,11.44,2006,
C,1 year,RENT,15000,ME,9.34,2009,
C,10+ years,RENT,20000,NC,3.6,2000,
C,n/a,RENT,80000,CA,15.88,1985,
C,10+ years,MORTGAGE,80000,OH,18.16,1990,
C,1 year,MORTGAGE,40000,TN,29.66,2001,
C,10+ years,MORTGAGE,40000,VA,21.04,1994,
C,n/a,MORTGAGE,40000,SC,26.6,1984,
C,n/a,OWN,20000,MO,26,1975,
C,n/a,MORTGAGE,60000,TX,10.06,2004,
C,1 year,OWN,40000,FL,25.4,1996,
C,2 years,MORTGAGE,60000,WI,7.18,1999,
C,10+ years,RENT,80000,NY,27.63,2002,
C,3 years,MORTGAGE,30000,GA,29.6,1996,
C,10+ years,MORTGAGE,60000,NC,23,1994,
C,2 years,OWN,40000,KS,33.11,1994,
C,2 years,MORTGAGE,80000,MA,28.18,1982,
C,6 years,MORTGAGE,80000,MD,20.08,1995,
C,7 years,MORTGAGE,40000,PA,10.48,1998,
C,1 year,RENT,30000,FL,16.39,2006,
C,10+ years,OWN,100000,MA,34.07,1986,
C,3 years,RENT,20000,OH,22.12,2005,
C,10+ years,RENT,40000,AZ,23.44,2005,
C,6 years,MORTGAGE,60000,TX,17.97,2000,
C,1 year,RENT,60000,IL,26.05,1986,
C,9 years,RENT,30000,MD,20.65,1989,
C,3 years,MORTGAGE,60000,OH,8.16,2003,
C,< 1 year,MORTGAGE,60000,TX,21.8,1999,
C,1 year,RENT,60000,NC,21.62,2010,
C,10+ years,RENT,80000,NY,20.79,2006,
C,< 1 year,RENT,40000,NC,9.31,2010,
C,5 years,MORTGAGE,60000,MO,16.97,2000,
C,4 years,RENT,40000,NV,13.25,2004,
C,5 years,OWN,40000,TX,19.34,2002,
C,10+ years,MORTGAGE,60000,WI,17.92,2005,
C,2 years,MORTGAGE,60000,NV,32.2,2012,
C,1 year,MORTGAGE,20000,FL,26.45,2000,
C,5 years,MORTGAGE,150000,PA,21.1,2003,
C,4 years,RENT,30000,NY,26.87,2011,
C,10+ years,MORTGAGE,150000,PA,10.61,1989,
C,7 years,OWN,60000,IN,27.12,2005,
C,2 years,RENT,30000,VA,22.95,2013,
C,10+ years,RENT,60000,MN,20.11,2005,
C,10+ years,OWN,80000,AL,25.9,1979,
C,7 years,MORTGAGE,80000,TX,12.4,2002,
C,5 years,RENT,60000,AZ,18.78,1995,
C,4 years,RENT,40000,CA,20.96,2004,
C,10+ years,MORTGAGE,40000,WY,23.08,2000,
C,n/a,MORTGAGE,30000,FL,17.7,1998,
C,10+ years,MORTGAGE,30000,NC,21.43,2003,
C,5 years,MORTGAGE,150000,DC,15.02,2000,
C,10+ years,OWN,20000,LA,12.42,2005,
C,< 1 year,RENT,15000,IL,73.43,2013,
C,2 years,RENT,15000,CA,26.65,2002,
C,10+ years,RENT,40000,NY,26.62,1999,
C,2 years,RENT,60000,PA,16.12,2007,
C,10+ years,MORTGAGE,60000,CA,24.52,2003,
C,2 years,RENT,30000,GA,9.47,2011,
C,10+ years,MORTGAGE,80000,WI,11.41,2003,
C,1 year,RENT,40000,CA,7.49,2009,
C,4 years,MORTGAGE,40000,SC,12.28,2007,
C,3 years,RENT,80000,MI,24.32,1995,
C,7 years,RENT,40000,CA,6.14,2001,
C,3 years,RENT,30000,WA,3.98,1993,
C,3 years,RENT,100000,TX,23.25,1992,
C,1 year,MORTGAGE,150000,MO,14.96,2003,
C,6 years,OWN,60000,CA,17.79,1990,
C,10+ years,RENT,150000,NC,15.68,2003,
C,< 1 year,RENT,60000,NJ,15.98,1999,
C,10+ years,MORTGAGE,100000,NV,23.27,1999,
C,10+ years,RENT,80000,HI,10.83,2006,
C,5 years,MORTGAGE,40000,WI,14.24,1999,
C,10+ years,MORTGAGE,80000,NM,32.61,1995,
C,1 year,RENT,40000,CA,33.47,2013,
C,2 years,RENT,60000,WA,19.88,2000,
C,4 years,RENT,80000,TX,8.52,2005,
C,10+ years,RENT,100000,TX,30.68,2005,
C,10+ years,MORTGAGE,60000,IN,22.87,2001,
C,n/a,MORTGAGE,100000,FL,18.01,1982,
C,10+ years,MORTGAGE,125000,NY,11.03,1986,
C,2 years,MORTGAGE,150000,TX,22.49,1991,
C,3 years,RENT,60000,AZ,16.03,1996,
C,4 years,MORTGAGE,60000,PA,17.89,2001,
C,n/a,RENT,20000,FL,25.96,1976,
C,3 years,RENT,125000,CA,6.48,1987,
C,10+ years,MORTGAGE,40000,VA,14.96,2002,
C,3 years,RENT,60000,FL,20.94,1995,
C,10+ years,RENT,80000,CO,20.19,2002,
C,10+ years,MORTGAGE,150000,PA,14.65,1990,
C,n/a,RENT,20000,NY,26.3,2005,
C,10+ years,MORTGAGE,125000,MA,16.57,1996,
C,5 years,MORTGAGE,60000,CT,15.92,2003,
C,< 1 year,MORTGAGE,40000,IL,21.36,2002,
C,9 years,RENT,100000,FL,11.13,2006,
C,3 years,RENT,40000,HI,21.51,2007,
C,10+ years,MORTGAGE,40000,TX,8.15,2002,
C,n/a,RENT,100000,CA,19.77,1982,
C,n/a,MORTGAGE,10000,OH,14.23,2008,
C,1 year,RENT,20000,IL,13.05,2004,
C,10+ years,RENT,80000,NY,13.01,1981,
C,< 1 year,RENT,15000,CA,31,2000,
C,1 year,MORTGAGE,30000,AZ,5.42,2002,
C,7 years,RENT,40000,KY,23.57,2001,
C,1 year,MORTGAGE,40000,VA,15.66,2005,
C,10+ years,MORTGAGE,30000,KY,30.21,2003,
C,5 years,OWN,125000,NJ,4.92,2007,
C,10+ years,MORTGAGE,100000,KS,30.31,1985,
C,10+ years,MORTGAGE,30000,PA,28.29,1995,
C,3 years,OWN,30000,TX,27.04,2010,
C,10+ years,MORTGAGE,150000,IL,18.13,1990,
C,3 years,RENT,40000,CA,32.66,1992,
C,5 years,MORTGAGE,40000,TX,12.09,2007,
C,10+ years,RENT,150000,CA,13.83,2003,
C,n/a,MORTGAGE,20000,IN,28.24,2004,
C,10+ years,MORTGAGE,80000,MA,7.52,1998,
C,10+ years,MORTGAGE,100000,NY,10.54,2004,
C,10+ years,MORTGAGE,100000,PA,22.51,2002,
C,10+ years,MORTGAGE,80000,FL,32.87,2008,
C,1 year,RENT,60000,VA,12.69,1992,
C,2 years,OWN,40000,TX,19.17,2014,
C,< 1 year,MORTGAGE,150000,WA,6.35,2000,
C,10+ years,RENT,40000,NH,13.14,2001,
C,10+ years,RENT,40000,MN,30.6,2005,
C,< 1 year,RENT,150000,CA,5.17,2007,
C,8 years,OWN,30000,CO,9.17,1999,
C,6 years,RENT,40000,LA,24.12,2005,
C,7 years,MORTGAGE,125000,CT,15.42,2002,
C,< 1 year,OWN,150000,CA,18.77,1992,
C,n/a,MORTGAGE,80000,CA,18.28,2004,
C,10+ years,MORTGAGE,80000,AL,31.72,1989,
C,n/a,RENT,60000,AZ,12.77,2000,
C,4 years,RENT,60000,NY,4.54,2000,
C,1 year,RENT,60000,GA,12.06,1999,
C,10+ years,MORTGAGE,40000,TX,15.67,2003,
C,< 1 year,RENT,30000,OR,4.87,2004,
C,3 years,RENT,30000,RI,19.3,2014,
C,3 years,RENT,100000,FL,8.87,2008,
C,5 years,MORTGAGE,100000,GA,25.93,1999,
C,2 years,MORTGAGE,60000,CT,2.42,2005,
C,10+ years,MORTGAGE,100000,NE,8.71,1992,
C,9 years,MORTGAGE,100000,LA,34.55,1986,
C,< 1 year,RENT,40000,NJ,29.89,2010,
C,4 years,OWN,30000,KY,10.58,2007,
C,5 years,RENT,60000,NJ,7.91,2003,
C,3 years,OWN,125000,IL,15.83,1990,
C,< 1 year,MORTGAGE,20000,MI,20.49,1991,
C,n/a,MORTGAGE,15000,CA,9.23,1999,
C,5 years,MORTGAGE,30000,AR,24.24,1987,
C,9 years,MORTGAGE,30000,NV,27.03,2005,
C,10+ years,RENT,40000,MD,25.42,1997,
C,10+ years,MORTGAGE,40000,CO,25.28,2003,
C,2 years,MORTGAGE,150000,VA,31.43,1991,
C,2 years,OWN,80000,OH,7.2,2004,
C,10+ years,MORTGAGE,125000,NY,7.96,1997,
C,10+ years,MORTGAGE,150000,AZ,8.87,2005,
C,10+ years,MORTGAGE,40000,NV,5.83,1997,
C,n/a,MORTGAGE,60000,WI,18.87,2003,
C,1 year,MORTGAGE,60000,FL,9,2003,
C,7 years,MORTGAGE,60000,PA,19.07,2005,
C,5 years,RENT,60000,MD,27.74,2002,
C,5 years,RENT,100000,MN,10.7,2013,
C,5 years,RENT,60000,CA,18.19,2012,
C,n/a,MORTGAGE,40000,AL,10.7,1975,
C,10+ years,MORTGAGE,40000,AZ,5.3,2003,
C,10+ years,RENT,40000,VA,26.15,2003,
C,< 1 year,RENT,40000,OH,23.47,1998,
C,3 years,RENT,60000,CA,13.54,1998,
C,7 years,MORTGAGE,125000,TX,9.76,1998,
C,10+ years,MORTGAGE,60000,FL,23.95,2004,
C,3 years,RENT,30000,IN,5.67,2009,
C,7 years,MORTGAGE,30000,LA,13.61,2002,
C,10+ years,MORTGAGE,40000,MT,14.73,1992,
C,9 years,MORTGAGE,40000,UT,34.21,2006,
C,10+ years,MORTGAGE,60000,TX,34.13,1977,
C,10+ years,MORTGAGE,30000,IL,10,1992,
C,1 year,RENT,20000,SD,20.98,1997,
C,8 years,RENT,150000,NY,13.38,1999,
C,5 years,MORTGAGE,100000,PA,16.48,2003,
C,8 years,MORTGAGE,30000,AR,30.59,2004,
C,10+ years,OWN,60000,WI,20.35,1995,
C,< 1 year,RENT,30000,NJ,3.07,1997,
C,10+ years,MORTGAGE,80000,NY,14.74,1993,
C,9 years,RENT,60000,DE,14.86,2008,
C,1 year,OWN,40000,NJ,17.86,2012,
C,9 years,MORTGAGE,80000,TX,21.35,2001,
C,10+ years,MORTGAGE,125000,NY,14.25,2003,
C,< 1 year,MORTGAGE,40000,CA,16.67,1998,
C,10+ years,MORTGAGE,60000,MI,10.78,2004,
C,3 years,RENT,100000,TX,8.41,2004,
C,10+ years,MORTGAGE,150000,IN,32.41,1994,
C,4 years,MORTGAGE,60000,NC,19.23,2005,
C,n/a,OWN,30000,SC,23.81,1994,
C,10+ years,OWN,40000,MI,8.2,2011,
C,7 years,MORTGAGE,60000,NE,21.85,2004,
C,1 year,RENT,20000,GA,9.82,2012,
C,n/a,OWN,60000,IN,1.08,1982,
C,8 years,MORTGAGE,40000,NY,33.54,2002,
C,10+ years,MORTGAGE,40000,NC,24.4,2003,
C,7 years,MORTGAGE,40000,GA,11.45,2003,
C,9 years,MORTGAGE,60000,NC,31.34,2004,
C,2 years,MORTGAGE,125000,CA,24.55,2004,
C,2 years,RENT,60000,DC,18.65,2004,
C,10+ years,OWN,60000,IN,43.45,2002,
C,10+ years,RENT,40000,FL,17.67,1996,
C,n/a,RENT,20000,FL,30.33,2000,
C,2 years,RENT,60000,VA,5.43,2013,
C,10+ years,RENT,60000,TX,6,2005,
C,10+ years,MORTGAGE,40000,MN,15.51,1995,
C,2 years,MORTGAGE,60000,FL,20.76,2001,
C,10+ years,OWN,80000,UT,22.4,1986,
C,10+ years,MORTGAGE,60000,NY,4.1,1998,
C,10+ years,MORTGAGE,80000,VA,6.69,2000,
C,< 1 year,OWN,40000,AL,24.87,1997,
C,2 years,RENT,60000,OH,21.4,2003,
C,5 years,MORTGAGE,60000,IL,10.55,2003,
C,n/a,MORTGAGE,40000,FL,30.15,1994,
C,9 years,MORTGAGE,40000,AZ,25.5,2001,
C,10+ years,MORTGAGE,60000,NV,21.18,2004,
C,3 years,RENT,40000,TX,15.66,2011,
C,2 years,RENT,60000,NV,10.85,2006,
C,10+ years,OWN,40000,NE,14.37,2006,
C,1 year,RENT,40000,FL,11.27,2000,
C,10+ years,MORTGAGE,100000,GA,19.49,2003,
C,4 years,MORTGAGE,150000,NY,17.95,1987,
C,9 years,OWN,80000,NJ,23.3,1992,
C,3 years,MORTGAGE,80000,MO,31.24,2003,
C,n/a,MORTGAGE,40000,VA,33.19,2003,
C,10+ years,MORTGAGE,125000,NJ,33.8,1989,
C,5 years,MORTGAGE,10000,PA,119.52,2005,
C,10+ years,RENT,100000,LA,14.84,2008,
C,1 year,MORTGAGE,40000,IN,16.29,2002,
C,1 year,RENT,40000,CA,16,2012,
C,5 years,MORTGAGE,40000,DE,2.44,2013,
C,10+ years,MORTGAGE,80000,IL,21.82,2005,
C,10+ years,RENT,60000,CA,23.25,2012,
C,8 years,RENT,30000,MA,6.51,2013,
C,6 years,RENT,60000,CA,17.38,1995,
C,2 years,MORTGAGE,60000,CA,26.22,2002,
C,3 years,OWN,20000,KY,21.76,2009,
C,2 years,MORTGAGE,100000,GA,16.59,1995,
C,3 years,MORTGAGE,20000,MS,11.73,2003,
C,7 years,OWN,80000,OH,15.06,1984,
C,8 years,MORTGAGE,80000,NC,15.89,1986,
C,10+ years,MORTGAGE,80000,IL,26.36,1986,
C,4 years,RENT,40000,ID,24.27,2006,
C,7 years,MORTGAGE,40000,WA,37.78,2006,
C,< 1 year,RENT,40000,CA,38.89,1999,
C,8 years,MORTGAGE,40000,NY,18.44,2006,
C,10+ years,MORTGAGE,60000,NV,8.61,2005,
C,< 1 year,RENT,40000,MI,11.91,2004,
C,4 years,MORTGAGE,40000,VA,27.89,2007,
C,10+ years,RENT,40000,NJ,9.12,2001,
C,2 years,RENT,30000,OR,6.14,2011,
C,1 year,RENT,40000,GA,21.63,2004,
C,1 year,OWN,125000,TX,21.72,2002,
C,10+ years,MORTGAGE,40000,NC,14.11,1996,
C,8 years,RENT,125000,CA,16.42,2003,
C,3 years,MORTGAGE,60000,NJ,6.72,1998,
C,4 years,RENT,20000,AR,28.03,2006,
C,3 years,RENT,40000,NY,31.28,2005,
C,1 year,OWN,30000,TX,21.51,2008,
C,9 years,MORTGAGE,80000,MN,25.37,2006,
C,5 years,RENT,80000,OR,13.84,1996,
C,2 years,MORTGAGE,60000,FL,28.02,1996,
C,< 1 year,RENT,40000,MD,2.76,2006,
C,1 year,RENT,100000,TX,9.53,2012,
C,10+ years,MORTGAGE,80000,NY,32.94,2002,
C,n/a,RENT,20000,FL,15.63,2003,
C,1 year,MORTGAGE,40000,MA,2.88,1999,
C,6 years,RENT,60000,OH,15.07,2001,
C,3 years,RENT,60000,CA,19.54,2010,
C,10+ years,RENT,80000,NY,15.7,2003,
C,10+ years,RENT,40000,FL,28.37,2005,
C,3 years,MORTGAGE,20000,CA,11.69,2003,
C,10+ years,MORTGAGE,40000,IL,15.19,1989,
C,10+ years,MORTGAGE,80000,CA,13.12,2002,
C,10+ years,RENT,100000,FL,15.35,2005,
C,4 years,MORTGAGE,40000,MI,6.79,2000,
C,10+ years,MORTGAGE,125000,NJ,6.9,2001,
C,10+ years,RENT,80000,TX,31.32,2004,
C,10+ years,MORTGAGE,150000,PA,21.07,1996,
C,2 years,RENT,60000,TX,6.66,2005,
C,5 years,OWN,20000,FL,34.44,1996,
C,10+ years,MORTGAGE,125000,MD,11.69,2001,
C,3 years,MORTGAGE,60000,TX,19.9,1998,
C,10+ years,MORTGAGE,150000,FL,16.86,2002,
C,10+ years,RENT,40000,CA,28.04,1992,
C,10+ years,RENT,100000,NY,14.26,1990,
C,10+ years,RENT,125000,AL,14.13,2000,
C,3 years,OWN,40000,CA,12.96,2005,
C,n/a,RENT,30000,CA,26.19,2002,
C,10+ years,MORTGAGE,60000,NY,12.31,2003,
C,2 years,RENT,40000,PA,18.44,2007,
C,6 years,MORTGAGE,40000,OH,27.18,2005,
C,3 years,MORTGAGE,60000,PA,9.14,2011,
C,10+ years,MORTGAGE,60000,MS,34.03,1993,
C,2 years,MORTGAGE,60000,NJ,17.77,2008,
C,< 1 year,OWN,60000,LA,25.74,2002,
C,1 year,RENT,150000,TX,5.1,2005,
C,10+ years,MORTGAGE,125000,SC,6.01,2000,
C,5 years,OWN,40000,FL,4.91,2012,
C,n/a,RENT,15000,AZ,21.56,2005,
C,n/a,MORTGAGE,30000,MO,22.93,2002,
C,10+ years,MORTGAGE,40000,KY,12.63,2004,
C,n/a,MORTGAGE,30000,PA,16.27,2004,
C,10+ years,RENT,60000,AZ,24.57,2006,
C,10+ years,MORTGAGE,40000,WA,19.99,2009,
C,9 years,RENT,30000,FL,22.61,2007,
C,10+ years,MORTGAGE,80000,CA,24,1995,
C,5 years,RENT,60000,CA,10.46,2005,
C,n/a,OWN,30000,FL,28.09,1991,
C,< 1 year,RENT,60000,MA,7.75,2003,
C,5 years,MORTGAGE,40000,MA,13.65,2008,
C,3 years,RENT,100000,MA,12.22,2010,
C,10+ years,RENT,60000,NY,19.7,2004,
C,3 years,RENT,80000,CA,33.07,2001,
C,< 1 year,RENT,80000,MA,15.85,1998,
C,10+ years,OWN,100000,IL,15.57,1987,
C,10+ years,MORTGAGE,60000,TX,19.28,1996,
C,6 years,RENT,40000,FL,23.88,2010,
C,7 years,MORTGAGE,40000,CA,28.75,2008,
C,8 years,RENT,80000,CA,24.62,1995,
C,10+ years,OWN,30000,OK,18.36,1987,
C,10+ years,MORTGAGE,40000,NV,20.56,2005,
C,10+ years,RENT,80000,NY,16.99,2006,
C,6 years,RENT,40000,IL,18.53,2003,
C,6 years,OWN,80000,KY,20.33,2006,
C,10+ years,RENT,40000,TN,32.89,2007,
C,6 years,RENT,60000,PA,20.74,2005,
C,7 years,RENT,30000,NC,24.32,2011,
C,n/a,MORTGAGE,30000,FL,29.52,1998,
C,6 years,MORTGAGE,40000,TN,26.61,1989,
C,10+ years,MORTGAGE,150000,TX,13.05,1997,
C,8 years,MORTGAGE,40000,WA,26,2002,
C,10+ years,MORTGAGE,80000,PA,17.35,1998,
C,6 years,MORTGAGE,40000,MA,17.2,2010,
C,3 years,RENT,20000,NH,19.13,2013,
C,2 years,RENT,30000,CA,11.04,2009,
C,< 1 year,RENT,20000,WI,8.02,1999,
C,10+ years,MORTGAGE,40000,TX,13.33,2004,
C,6 years,RENT,60000,GA,32.71,1994,
C,8 years,RENT,100000,FL,12.45,2004,
C,10+ years,MORTGAGE,100000,CA,11.9,1995,
C,< 1 year,MORTGAGE,60000,VA,14.96,1989,
C,7 years,OWN,40000,NY,11.9,2012,
C,7 years,MORTGAGE,150000,IL,12.93,1990,
C,7 years,RENT,125000,TX,25.82,2007,
C,10+ years,RENT,100000,MD,16.87,1994,
C,10+ years,RENT,40000,FL,19.36,2004,
C,8 years,RENT,80000,NY,20.67,1998,
C,10+ years,OWN,60000,AR,15.12,1975,
C,10+ years,MORTGAGE,150000,NV,28.16,1999,
C,10+ years,RENT,60000,HI,20.29,2006,
C,< 1 year,RENT,80000,NJ,15.37,2005,
C,3 years,RENT,40000,CA,26.67,2009,
C,6 years,MORTGAGE,80000,GA,18.45,2006,
C,10+ years,RENT,150000,HI,26.33,1992,
C,10+ years,RENT,40000,MI,22.32,2002,
C,10+ years,OWN,100000,PA,20.63,1998,
C,< 1 year,RENT,100000,MA,30,1989,
C,1 year,MORTGAGE,80000,PA,14.69,1999,
C,5 years,RENT,30000,CT,26.46,2012,
C,2 years,RENT,60000,MA,20.53,2004,
C,1 year,RENT,20000,MN,13.2,2004,
C,< 1 year,MORTGAGE,125000,GA,25.83,1995,
C,3 years,MORTGAGE,80000,OH,11.11,2014,
C,5 years,RENT,150000,NY,8.96,2007,
C,2 years,RENT,60000,CA,30.47,2003,
C,3 years,MORTGAGE,60000,AZ,21.57,1995,
C,2 years,MORTGAGE,40000,FL,13.08,1998,
C,10+ years,MORTGAGE,80000,NC,26.33,2003,
C,4 years,OWN,40000,AZ,7.87,2007,
C,3 years,MORTGAGE,80000,LA,31.63,2000,
C,5 years,RENT,40000,NY,23.93,1988,
C,3 years,MORTGAGE,100000,NV,17.06,1999,
C,10+ years,RENT,60000,IL,21.73,2004,
C,10+ years,MORTGAGE,80000,MS,10.15,2000,
C,2 years,RENT,20000,NY,26.04,2005,
C,4 years,MORTGAGE,80000,DE,13.57,2003,
C,1 year,RENT,40000,SC,12.79,2013,
C,3 years,RENT,30000,IL,16.58,1999,
C,6 years,RENT,80000,IL,13.48,2002,
C,< 1 year,MORTGAGE,60000,TX,35.98,2001,
C,5 years,RENT,60000,OH,26.62,2002,
C,8 years,MORTGAGE,30000,FL,29.21,2000,
C,2 years,MORTGAGE,100000,NJ,17.65,2004,
C,2 years,OWN,15000,FL,30.95,2005,
C,5 years,RENT,30000,CA,13.94,1996,
C,7 years,OWN,60000,FL,29.47,2001,
C,10+ years,OWN,40000,TX,24.68,1996,
C,6 years,RENT,80000,TX,23.32,2005,
C,3 years,RENT,60000,CA,18.29,2009,
C,2 years,RENT,40000,NC,23.86,1995,
C,3 years,MORTGAGE,150000,VT,16.15,2004,
C,10+ years,RENT,40000,FL,4.8,2004,
C,10+ years,MORTGAGE,150000,MI,15.36,2007,
C,10+ years,MORTGAGE,60000,GA,20.55,2002,
C,10+ years,MORTGAGE,80000,NJ,15.39,2002,
C,10+ years,MORTGAGE,80000,IL,29.66,2000,
C,n/a,MORTGAGE,20000,CA,16.55,1990,
C,7 years,MORTGAGE,60000,OH,20.12,2008,
C,2 years,RENT,60000,NJ,16.23,2003,
C,10+ years,MORTGAGE,60000,PA,16.87,2000,
C,10+ years,RENT,40000,FL,22.54,1997,
C,< 1 year,MORTGAGE,150000,AL,24.06,2000,
C,4 years,RENT,20000,FL,10.08,2013,
C,1 year,RENT,40000,LA,25.59,2004,
C,4 years,MORTGAGE,100000,CA,5.15,1986,
C,10+ years,OWN,60000,IL,13.03,2002,
C,3 years,RENT,30000,CA,7.23,2009,
C,n/a,RENT,20000,VA,12.45,2010,
C,n/a,RENT,20000,KY,14.27,1996,
C,9 years,MORTGAGE,30000,NE,18.63,2007,
C,4 years,RENT,100000,TX,3.46,2006,
C,9 years,RENT,60000,NV,13.08,2011,
C,2 years,RENT,60000,CA,18.88,2006,
C,8 years,MORTGAGE,15000,OK,33.78,2008,
C,10+ years,RENT,60000,GA,27.67,2006,
C,9 years,MORTGAGE,150000,TX,27.62,1997,
C,10+ years,MORTGAGE,30000,MI,23.87,1980,
C,3 years,RENT,40000,CA,4.01,2000,
C,10+ years,MORTGAGE,80000,WI,27.28,1995,
C,< 1 year,MORTGAGE,60000,IL,26.6,1988,
C,10+ years,MORTGAGE,150000,NJ,25.15,1995,
C,4 years,RENT,60000,FL,15.89,2013,
C,2 years,RENT,40000,TN,13.64,1999,
C,10+ years,OWN,40000,IL,8.47,2006,
C,10+ years,RENT,40000,WI,21.73,2002,
C,< 1 year,MORTGAGE,30000,GA,54.3,2005,
C,2 years,RENT,60000,TN,19.46,2000,
C,4 years,MORTGAGE,125000,FL,31.67,1996,
C,3 years,RENT,30000,NY,14.4,2011,
C,10+ years,OWN,30000,VA,20.99,2007,
C,10+ years,RENT,150000,SC,20.47,2002,
C,8 years,RENT,40000,FL,26.31,2005,
C,10+ years,MORTGAGE,150000,IL,5.93,1992,
C,10+ years,MORTGAGE,60000,IL,12,1994,
C,2 years,MORTGAGE,80000,MN,14.58,2003,
C,5 years,RENT,80000,TX,20.43,2011,
C,< 1 year,RENT,80000,NY,16.37,2006,
C,10+ years,MORTGAGE,80000,MA,11.31,2000,
C,6 years,RENT,20000,CA,14.18,1999,
C,5 years,RENT,30000,NY,25.99,2005,
C,9 years,RENT,60000,IL,12.08,1998,
C,10+ years,RENT,60000,CA,19.89,2004,
C,10+ years,RENT,100000,NV,16.38,1993,
C,10+ years,MORTGAGE,150000,FL,15.6,2001,
C,2 years,RENT,40000,FL,11.97,2008,
C,3 years,MORTGAGE,40000,CA,28.32,2007,
C,n/a,OWN,20000,KY,10.66,1978,
C,4 years,MORTGAGE,150000,MA,11.21,1986,
C,2 years,RENT,40000,IN,32.42,2005,
C,6 years,RENT,30000,AZ,20.09,1989,
C,10+ years,MORTGAGE,60000,CT,2.34,2002,
C,1 year,RENT,30000,CA,10.24,2006,
C,n/a,MORTGAGE,40000,VA,14.37,1999,
C,1 year,OWN,80000,NY,28.07,2007,
C,10+ years,MORTGAGE,100000,NV,14.04,2002,
C,2 years,RENT,30000,CA,3.51,2007,
C,2 years,OWN,40000,TN,29.23,1995,
C,< 1 year,RENT,100000,FL,29.59,1992,
C,< 1 year,RENT,80000,LA,17.75,1998,
C,1 year,RENT,80000,PA,23.45,2008,
C,6 years,RENT,100000,VA,11.88,2005,
C,10+ years,MORTGAGE,100000,CT,18.56,1998,
C,5 years,MORTGAGE,80000,TX,16.57,2007,
C,6 years,MORTGAGE,150000,MN,11.43,2004,
C,1 year,RENT,40000,MS,16.11,2005,
C,7 years,RENT,40000,AR,33.25,2004,
C,3 years,OWN,20000,FL,33.45,2001,
C,7 years,MORTGAGE,100000,FL,13.29,1998,
C,4 years,RENT,20000,FL,26.29,2012,
C,10+ years,MORTGAGE,60000,MN,21.65,1989,
C,10+ years,OWN,125000,VA,17.1,1999,
C,< 1 year,RENT,125000,AL,20.14,1998,
C,2 years,MORTGAGE,100000,TX,11.81,1997,
C,2 years,RENT,30000,TX,6.32,2006,
C,10+ years,RENT,40000,AZ,14.73,2005,
C,10+ years,MORTGAGE,40000,TX,26.01,2007,
C,10+ years,MORTGAGE,100000,FL,29.64,2003,
C,3 years,RENT,100000,NV,20.61,2002,
C,4 years,MORTGAGE,80000,SC,14.29,2005,
C,10+ years,OWN,40000,TX,25.31,2011,
C,8 years,RENT,40000,IN,4.34,2009,
C,10+ years,OWN,100000,FL,33.23,1986,
C,2 years,MORTGAGE,80000,NJ,15.62,2000,
C,3 years,RENT,100000,GA,13.02,1984,
C,6 years,MORTGAGE,30000,VA,10,2001,
C,1 year,RENT,40000,CA,11.52,2005,
C,10+ years,RENT,100000,OR,32.52,2000,
C,5 years,MORTGAGE,60000,TX,9.98,2004,
C,4 years,OWN,100000,ID,33.18,2004,
C,1 year,OWN,20000,VA,21.56,2004,
C,< 1 year,RENT,15000,WA,21.24,2012,
